photo_id,latitude,longitude,user_tags,taken_time,url,user_id,username,realname,registered_location,photos_count,user_longitude,user_latitude
52641571402,40.657429,-74.065554,"['anthemoftheseas', 'royalcaribbean', 'royalcaribbeansanthemoftheseas', 'anthemoftheseasnovember6132022', 'cruise', 'sevennightlabadeepuertoplatacruise', 'cruiseship', 'ships', 'atlanticocean', 'water', 'sea', 'anthemnov6th2022', 'anthemnov6th2022lighthouse', 'anthemnov6th2022lighthouserobbinsreef', 'lighthousesoftheatlanticocean', 'lighthouses', 'lighthousesofanewyorkcitycruise', 'shore', 'oceans', 'ocean', 'rocks', 'clouds', 'rclighthouses2022', 'bayonne', 'newjersey', 'capeliberty', 'capelibertycruiseport', 'portauthority', 'portauthorityofnewyorkandnewjersey', 'cruiseshipports', 'bayonnecruiseshipport', 'port', 'portofnewyork', 'boats', 'newyork', 'newyorkcity', 'lighthousesofnewjersey', 'lighthousesofnewyorkharbor', 'sparkpluglighthouses', 'newyorkbay', 'uppernewyorkbay', 'robbinsreef', 'robbinsreeflight', 'robbinsreeflighthouse', 'robbinsreeflighthouse2022']",2022-11-06 16:21:02,https://www.flickr.com/photos/cseeman/52641571402/,7702423@N04,cseeman,Corey Seeman,"Ypsilanti, Michigan, USA",671285,-83.61299389999999,42.2411499
52641315788,40.813719,-73.964303,[],2023-01-21 14:42:15,https://www.flickr.com/photos/40227437@N00/52641315788/,40227437@N00,Xilly,,,5874,-9999.0,-9999.0
52641090724,40.736719,-73.981820,"['manhattan', 'newyorkcity', 'nyc', 'newyork', 'stuyvesantsquare', 'christmastree', 'holidaytree', 'nightsight']",2023-01-20 21:48:01,https://www.flickr.com/photos/edenpictures/52641090724/,10485077@N06,edenpictures,"Eden, Janine and Jim",New York City,44152,-74.0059728,40.7127753
52640069917,40.576608,-74.011802,"['anthemoftheseas', 'royalcaribbean', 'royalcaribbeansanthemoftheseas', 'anthemoftheseasnovember6132022', 'cruise', 'sevennightlabadeepuertoplatacruise', 'cruiseship', 'ships', 'atlanticocean', 'water', 'sea', 'anthemnov6th2022', 'anthemnov6th2022lighthouse', 'anthemnov6th2022lighthouseconeyisland', 'lighthousesoftheatlanticocean', 'lighthouses', 'lighthousesofanewyorkcitycruise', 'shore', 'oceans', 'ocean', 'rocks', 'clouds', 'rclighthouses2022', 'newjersey', 'portauthority', 'portauthorityofnewyorkandnewjersey', 'portofnewyork', 'boats', 'newyork', 'newyorkcity', 'lighthousesofnewyork', 'lighthousesofnewyorkharbor', 'brooklyn', 'coneyisland', 'steelpilelighthouses', 'newyorkbay', 'lowernewyorkbay', 'seagatebeach', 'newyorkcitybeaches', 'buildings', 'apartmentbuildings', 'coneyislandlighthouse', 'coneyislandlight', 'coneyislandlighthouse2022']",2022-11-06 16:48:01,https://www.flickr.com/photos/cseeman/52640069917/,7702423@N04,cseeman,Corey Seeman,"Ypsilanti, Michigan, USA",671285,-83.61299389999999,42.2411499
52639805938,40.748663,-74.011209,[],2023-01-17 12:11:09,https://www.flickr.com/photos/epc/52639805938/,53405303@N00,epc,Ed Costello,"New York, NY, US",33972,-74.0059728,40.7127753
52639585069,40.748663,-74.011209,[],2023-01-17 12:11:15,https://www.flickr.com/photos/epc/52639585069/,53405303@N00,epc,Ed Costello,"New York, NY, US",33972,-74.0059728,40.7127753
52639704160,40.846408,-73.919464,[],2023-01-20 17:19:40,https://www.flickr.com/photos/tahminanorinsharmin/52639704160/,146885481@N02,norin.ts,Tahmina Norin  Sharmin,"New York, USA",1702,-74.0059728,40.7127753
52639389110,40.808396,-73.957312,"['nyc', 'morningsidepark']",2023-01-20 08:32:27,https://www.flickr.com/photos/jschumacher/52639389110/,79119304@N00,jschumacher,Joe Schumacher,,22402,-9999.0,-9999.0
52638448080,40.749600,-74.009559,[],2023-01-17 12:15:05,https://www.flickr.com/photos/epc/52638448080/,53405303@N00,epc,Ed Costello,"New York, NY, US",33972,-74.0059728,40.7127753
52637496027,40.749608,-74.009567,[],2023-01-17 12:15:08,https://www.flickr.com/photos/epc/52637496027/,53405303@N00,epc,Ed Costello,"New York, NY, US",33972,-74.0059728,40.7127753
