photo_id,latitude,longitude,user_tags,taken_time,url,user_id,username,realname,registered_location,photos_count,user_longitude,user_latitude
52457291889,43.106586,-89.350942,"['henriquenardi', 'madison', 'wisconsin', 'northstreetmural', 'northstreet', 'usa']",2022-10-26 08:16:16,https://www.flickr.com/photos/tipocracia/52457291889/,73709939@N00,Tipocracia / Henrique Nardi,Tipocracia,"Madison, United States",11167,,
52447347408,42.972311,-89.227592,"['nature', 'autumn', 'fall', 'autumncolors', 'fallcolors', 'trees', 'horizontal', 'background', 'wallpaper', 'canoneos5dmarkiv', 'canonef100400mmf4556lisiiusm', 'outdoors', 'wisconsin', 'midwest', 'lakekegonsastatepark', 'wisconsinstatepark']",2022-10-20 17:24:17,https://www.flickr.com/photos/antrover/52447347408/,13639387@N05,Dave Hoefler,,,5185,-999.0,-999.0
52445687486,42.941643,-89.393134,"['wisconsin', 'nature', 'naturephotography', 'outdoor', 'tree', 'color', 'fall', 'red', 'blue', 'sky', 'colour', 'orange', 'vivid']",2022-10-22 07:30:55,https://www.flickr.com/photos/achuckseyeview/52445687486/,165653529@N02,AChucksEyeView,Chuck Wagner,"Madison, WI, United State",444,,
52443909551,42.970752,-89.227173,"['sunset', 'vertical', 'fall', 'autumn', 'trees', 'nature', 'water', 'lake', 'lakekegonsastatepark', 'wisconsin', 'midwest', 'background', 'wallpaper', 'shore', 'canoneos5dmarkiv', 'canonef1635mmf4lis', 'leefilters100mmreversegraduated12neutraldensity4stopfilter', 'sky', 'horizon', 'clouds', 'wisconsinstatepark']",2022-10-20 18:04:57,https://www.flickr.com/photos/antrover/52443909551/,13639387@N05,Dave Hoefler,,,5185,-999.0,-999.0
52442114876,43.067377,-89.467956,[],2022-10-20 14:24:17,https://www.flickr.com/photos/jlstuht/52442114876/,65544507@N08,jlstuht,Jim Stuht,"Madison,WI, USA",27125,,
52442114831,43.067397,-89.467956,[],2022-10-20 14:32:36,https://www.flickr.com/photos/jlstuht/52442114831/,65544507@N08,jlstuht,Jim Stuht,"Madison,WI, USA",27125,,
52441141505,43.178075,-89.238953,"['schnauzer', 'iphone13pro', 'iphone', 'sunprairie', 'wisconsin', '2022']",2022-10-19 18:15:30,https://www.flickr.com/photos/antlers2/52441141505/,78051834@N00,Steve Schar,Steve Schar,"Sun Prairie, WI, USA",16481,,
52440830573,43.202172,-89.186679,[],2022-10-18 07:10:12,https://www.flickr.com/photos/zsoup/52440830573/,40991920@N06,85soup,Zachary Campbell,,510,-999.0,-999.0
52440567575,43.100089,-89.551405,"['headwaters', 'blackearthcreekheadwatersnra', 'blackearthcreek']",2022-10-18 15:13:44,https://www.flickr.com/photos/193832275@N08/52440567575/,193832275@N08,Dane Co LWRD,Dane County Land & Water Resources Dept,,7904,-999.0,-999.0
52440109621,43.100089,-89.551405,"['headwaters', 'blackearthcreekheadwatersnra', 'blackearthcreek']",2022-10-18 14:54:17,https://www.flickr.com/photos/193832275@N08/52440109621/,193832275@N08,Dane Co LWRD,Dane County Land & Water Resources Dept,,7904,-999.0,-999.0
52440109181,43.100089,-89.551405,"['headwaters', 'blackearthcreekheadwatersnra', 'blackearthcreek']",2022-10-18 14:49:07,https://www.flickr.com/photos/193832275@N08/52440109181/,193832275@N08,Dane Co LWRD,Dane County Land & Water Resources Dept,,7904,-999.0,-999.0
52440561560,43.100089,-89.551405,"['headwaters', 'blackearthcreekheadwatersnra', 'blackearthcreek']",2022-10-18 14:40:54,https://www.flickr.com/photos/193832275@N08/52440561560/,193832275@N08,Dane Co LWRD,Dane County Land & Water Resources Dept,,7904,-999.0,-999.0
52440559730,43.100089,-89.551405,"['headwaters', 'blackearthcreekheadwatersnra', 'blackearthcreek']",2022-10-18 14:37:30,https://www.flickr.com/photos/193832275@N08/52440559730/,193832275@N08,Dane Co LWRD,Dane County Land & Water Resources Dept,,7904,-999.0,-999.0
52440101526,43.100089,-89.551405,"['headwaters', 'blackearthcreekheadwatersnra', 'blackearthcreek']",2022-10-18 14:31:08,https://www.flickr.com/photos/193832275@N08/52440101526/,193832275@N08,Dane Co LWRD,Dane County Land & Water Resources Dept,,7904,-999.0,-999.0
52440378939,43.100089,-89.551405,"['headwaters', 'blackearthcreekheadwatersnra', 'blackearthcreek']",2022-10-18 14:31:03,https://www.flickr.com/photos/193832275@N08/52440378939/,193832275@N08,Dane Co LWRD,Dane County Land & Water Resources Dept,,7904,-999.0,-999.0
52439596202,43.100089,-89.551405,"['headwaters', 'blackearthcreekheadwatersnra', 'blackearthcreek']",2022-10-18 14:31:03,https://www.flickr.com/photos/193832275@N08/52439596202/,193832275@N08,Dane Co LWRD,Dane County Land & Water Resources Dept,,7904,-999.0,-999.0
52440375549,43.100089,-89.551405,"['headwaters', 'blackearthcreekheadwatersnra', 'blackearthcreek']",2022-10-18 14:27:40,https://www.flickr.com/photos/193832275@N08/52440375549/,193832275@N08,Dane Co LWRD,Dane County Land & Water Resources Dept,,7904,-999.0,-999.0
52440550375,43.100089,-89.551405,"['headwaters', 'blackearthcreekheadwatersnra', 'blackearthcreek']",2022-10-18 14:27:28,https://www.flickr.com/photos/193832275@N08/52440550375/,193832275@N08,Dane Co LWRD,Dane County Land & Water Resources Dept,,7904,-999.0,-999.0
52440616763,43.100089,-89.551405,"['headwaters', 'blackearthcreekheadwatersnra', 'blackearthcreek']",2022-10-18 14:12:18,https://www.flickr.com/photos/193832275@N08/52440616763/,193832275@N08,Dane Co LWRD,Dane County Land & Water Resources Dept,,7904,-999.0,-999.0
52440091776,43.100089,-89.551405,"['headwaters', 'blackearthcreekheadwatersnra', 'blackearthcreek']",2022-10-18 14:11:24,https://www.flickr.com/photos/193832275@N08/52440091776/,193832275@N08,Dane Co LWRD,Dane County Land & Water Resources Dept,,7904,-999.0,-999.0
52439589742,43.100089,-89.551405,"['headwaters', 'blackearthcreekheadwatersnra', 'blackearthcreek']",2022-10-18 14:10:53,https://www.flickr.com/photos/193832275@N08/52439589742/,193832275@N08,Dane Co LWRD,Dane County Land & Water Resources Dept,,7904,-999.0,-999.0
52440542740,43.100089,-89.551405,"['headwaters', 'blackearthcreekheadwatersnra', 'blackearthcreek']",2022-10-18 14:01:10,https://www.flickr.com/photos/193832275@N08/52440542740/,193832275@N08,Dane Co LWRD,Dane County Land & Water Resources Dept,,7904,-999.0,-999.0
52457491900,43.106530,-89.351000,"['madison', 'wisconsin', 'henriquenardi', 'northstreetmural', 'northstreet', 'usa']",2022-10-23 11:12:39,https://www.flickr.com/photos/tipocracia/52457491900/,73709939@N00,Tipocracia / Henrique Nardi,Tipocracia,"Madison, United States",11167,,
52456516627,43.106530,-89.351000,"['madison', 'wisconsin', 'henriquenardi', 'northstreetmural', 'northstreet', 'usa']",2022-10-23 11:13:08,https://www.flickr.com/photos/tipocracia/52456516627/,73709939@N00,Tipocracia / Henrique Nardi,Tipocracia,"Madison, United States",11167,,
52456514112,43.106530,-89.351000,"['madison', 'wisconsin', 'henriquenardi', 'northstreetmural', 'northstreet', 'usa']",2022-10-23 11:23:03,https://www.flickr.com/photos/tipocracia/52456514112/,73709939@N00,Tipocracia / Henrique Nardi,Tipocracia,"Madison, United States",11167,,
52457565713,43.106586,-89.350942,"['henriquenardi', 'madison', 'wisconsin', 'northstreetmural', 'northstreet', 'usa']",2022-10-26 08:04:22,https://www.flickr.com/photos/tipocracia/52457565713/,73709939@N00,Tipocracia / Henrique Nardi,Tipocracia,"Madison, United States",11167,,
52457302844,43.106586,-89.350942,"['henriquenardi', 'madison', 'wisconsin', 'northstreetmural', 'northstreet', 'usa']",2022-10-26 08:05:15,https://www.flickr.com/photos/tipocracia/52457302844/,73709939@N00,Tipocracia / Henrique Nardi,Tipocracia,"Madison, United States",11167,,
52440524711,43.082788,-89.272837,[],2022-09-29 15:54:36,https://www.flickr.com/photos/edge-media/52440524711/,154147293@N06,EdgeMedia.Pro,Edgewood Extra,"Madison, WI",28055,,
52440108166,43.100089,-89.551405,"['headwaters', 'blackearthcreekheadwatersnra', 'blackearthcreek']",2022-10-18 14:42:40,https://www.flickr.com/photos/193832275@N08/52440108166/,193832275@N08,Dane Co LWRD,Dane County Land & Water Resources Dept,,7904,-999.0,-999.0
52440382184,43.100089,-89.551405,"['headwaters', 'blackearthcreekheadwatersnra', 'blackearthcreek']",2022-10-18 14:37:17,https://www.flickr.com/photos/193832275@N08/52440382184/,193832275@N08,Dane Co LWRD,Dane County Land & Water Resources Dept,,7904,-999.0,-999.0
52440548885,43.100089,-89.551405,"['headwaters', 'blackearthcreekheadwatersnra', 'blackearthcreek']",2022-10-18 14:17:58,https://www.flickr.com/photos/193832275@N08/52440548885/,193832275@N08,Dane Co LWRD,Dane County Land & Water Resources Dept,,7904,-999.0,-999.0
52457293854,43.106586,-89.350942,"['henriquenardi', 'madison', 'wisconsin', 'northstreetmural', 'northstreet', 'usa']",2022-10-26 08:12:58,https://www.flickr.com/photos/tipocracia/52457293854/,73709939@N00,Tipocracia / Henrique Nardi,Tipocracia,"Madison, United States",11167,,
